visitNumber,visitId,visitStart,date,hits1,newVisits,timeOnSite,transactionRevenue,referralPath,browser,deviceCategory,isMobile,city,country,region,pageTitle,fullVisitorId,channelGrouping,socialEngagementType
1.0,1486912679.0,15:17:59,02/12/2017,2,1,17,0,,Android Webview,mobile,true,not available in demo dataset,Brazil,South America,Home,2.21714E+18,Affiliates,Not Socially Engaged
2.0,1500774615.0,01:50:15,07/22/2017,2,0,9,0,/,Chrome,desktop,false,Mountain View,United States,North America,Home,9.95759E+18,Referral,Not Socially Engaged
1.0,1472896666.0,09:57:46,09/03/2016,2,1,17,0,,Safari,tablet,true,not available in demo dataset,United Kingdom,EMEA,Home,1.91673E+18,Organic Search,Not Socially Engaged
1.0,1486966164.0,06:09:24,02/12/2017,2,1,185,0,,Chrome,desktop,false,Pune,India,APAC,Home,2.60494E+18,Direct,Not Socially Engaged
1.0,1486907257.0,13:47:37,02/12/2017,2,1,24,0,,Chrome,mobile,true,not available in demo dataset,Denmark,,Home,3.38537E+16,Direct,Not Socially Engaged
1.0,1500727444.0,12:44:04,07/22/2017,2,1,90,0,,Safari,mobile,true,Palo Alto,United States,North America,Home,7.18169E+18,Organic Search,Not Socially Engaged
1.0,1486955715.0,03:15:15,02/12/2017,2,1,6,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,1.91255E+16,Organic Search,Not Socially Engaged
2.0,1486903309.0,12:41:49,02/12/2017,2,0,8,0,/analytics/web/,Chrome,desktop,false,(not set),Singapore,APAC,Home,6.88961E+18,Referral,Not Socially Engaged
1.0,1472939130.0,21:45:30,09/03/2016,2,1,0,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,Home,4.85657E+18,Organic Search,Not Socially Engaged
1.0,1486944873.0,00:14:33,02/12/2017,2,1,60,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,4.9053E+18,Paid Search,Not Socially Engaged
1.0,1472916254.0,15:24:14,09/03/2016,2,1,8,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,Iceland,,Page Unavailable,4.91677E+17,Referral,Not Socially Engaged
1.0,1486923116.0,18:11:56,02/12/2017,2,1,64,0,/analytics/web/inpage_launch,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,4.84271E+18,Referral,Not Socially Engaged
2.0,1486956176.0,03:22:56,02/12/2017,2,0,8,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,7.52108E+17,Organic Search,Not Socially Engaged
1.0,1500749554.0,18:52:34,07/22/2017,2,1,53,0,,Chrome,desktop,false,Mumbai,India,APAC,Home,9.41368E+18,Organic Search,Not Socially Engaged
1.0,1500708809.0,07:33:29,07/22/2017,2,1,5,0,,Safari,desktop,false,(not set),United States,North America,Home,8.02186E+17,Direct,Not Socially Engaged
1.0,1500770624.0,00:43:44,07/22/2017,2,1,13,0,,Chrome,mobile,true,San Jose,United States,North America,Home,5.19333E+18,Direct,Not Socially Engaged
5.0,1500708208.0,07:24:58,07/22/2017,2,0,3,0,,Opera,desktop,false,New York,United States,North America,Home,5.32888E+18,Organic Search,Not Socially Engaged
1.0,1500735685.0,15:01:25,07/22/2017,2,1,33,0,/YKEI_mrn/items/c10b14f9a69ff71b1b7a,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,1.58275E+17,Referral,Not Socially Engaged
1.0,1500743060.0,17:04:20,07/22/2017,2,1,16,0,,Chrome,desktop,false,Bogota,Colombia,,Home,3.36713E+18,Direct,Not Socially Engaged
1.0,1500743291.0,17:08:11,07/22/2017,2,1,65,0,,Android Webview,mobile,true,not available in demo dataset,United Kingdom,EMEA,Home,6.68409E+18,Affiliates,Not Socially Engaged
1.0,1486940935.0,23:08:55,02/12/2017,2,1,20,0,,Chrome,desktop,false,San Francisco,United States,North America,Home,1.12085E+18,Direct,Not Socially Engaged
1.0,1472957197.0,02:46:37,09/03/2016,2,1,5,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,3.03729E+18,Organic Search,Not Socially Engaged
2.0,1486915133.0,15:58:53,02/12/2017,2,0,10,0,,Safari,mobile,true,Los Angeles,United States,North America,Home,7.0594E+18,Organic Search,Not Socially Engaged
2.0,1486903923.0,12:52:03,02/12/2017,2,0,15,0,/gopher,Firefox,mobile,true,not available in demo dataset,Slovakia,,Home,9.02623E+18,Referral,Not Socially Engaged
5.0,1486972208.0,07:50:08,02/12/2017,2,0,0,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,Spain,EMEA,Home,3.53521E+18,Referral,Not Socially Engaged
2.0,1486953628.0,02:40:28,02/12/2017,2,0,22,0,,Chrome,desktop,false,not available in demo dataset,Canada,North America,Home,1.80649E+18,Direct,Not Socially Engaged
1.0,1486920679.0,17:31:19,02/12/2017,2,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,7.33901E+18,Affiliates,Not Socially Engaged
1.0,1472887893.0,07:31:33,09/03/2016,2,1,408,0,,Chrome,desktop,false,not available in demo dataset,Spain,EMEA,Home,9.83146E+18,Affiliates,Not Socially Engaged
1.0,1500754261.0,20:11:01,07/22/2017,2,1,11,0,,Safari,desktop,false,not available in demo dataset,Belgium,EMEA,Home,4.41617E+18,Organic Search,Not Socially Engaged
1.0,1500731572.0,13:52:52,07/22/2017,2,1,8,0,,Safari,mobile,true,Chicago,United States,North America,Home,7.98077E+18,Direct,Not Socially Engaged
1.0,1500719053.0,10:24:13,07/22/2017,2,1,20,0,,Chrome,mobile,true,New York,United States,North America,Home,4.4797E+18,Direct,Not Socially Engaged
1.0,1486905798.0,13:23:18,02/12/2017,2,1,10,0,,Android Webview,tablet,true,London,United Kingdom,EMEA,Home,6.04513E+18,Direct,Not Socially Engaged
1.0,1486910355.0,14:39:15,02/12/2017,2,1,21,0,,Chrome,desktop,false,Singapore,Singapore,APAC,Home,8.73168E+18,Organic Search,Not Socially Engaged
3.0,1500774428.0,01:47:08,07/22/2017,2,0,16,0,/YKEI_mrn/items/c10b14f9a69ff71b1b7a,Safari,mobile,true,not available in demo dataset,Japan,APAC,Home,3.09574E+18,Referral,Not Socially Engaged
1.0,1500745775.0,17:49:35,07/22/2017,2,1,14,0,,Chrome,desktop,false,not available in demo dataset,France,EMEA,Home,1.51455E+18,Organic Search,Not Socially Engaged
1.0,1472895697.0,09:41:37,09/03/2016,2,1,15,0,,Chrome,desktop,false,not available in demo dataset,Pakistan,,Home,7.12087E+18,Organic Search,Not Socially Engaged
1.0,1486933561.0,21:06:01,02/12/2017,2,1,17,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,9.23339E+18,Affiliates,Not Socially Engaged
2.0,1486920913.0,17:35:13,02/12/2017,2,0,19,0,,Chrome,mobile,true,not available in demo dataset,Panama,,Home,7.76808E+17,Organic Search,Not Socially Engaged
1.0,1486930314.0,20:11:54,02/12/2017,2,1,21,0,,Chrome,mobile,true,Dublin,Ireland,EMEA,Home,3.43315E+18,Organic Search,Not Socially Engaged
2.0,1500713727.0,08:55:27,07/22/2017,2,0,35,0,,Safari (in-app),mobile,true,not available in demo dataset,United States,North America,Home,7.75076E+18,Direct,Not Socially Engaged
1.0,1486906898.0,13:41:38,02/12/2017,2,1,21,0,,Internet Explorer,desktop,false,not available in demo dataset,South Korea,,Home,3.11321E+18,Organic Search,Not Socially Engaged
1.0,1500758073.0,21:14:33,07/22/2017,2,1,37,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,Mexico,Central America,Home,8.08229E+18,Referral,Not Socially Engaged
1.0,1500743037.0,17:03:57,07/22/2017,2,1,406,0,,Chrome,desktop,false,Bogota,Colombia,,Home,7.61103E+18,Direct,Not Socially Engaged
1.0,1472935618.0,20:46:58,09/03/2016,2,1,9,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Home,6.20441E+17,Direct,Not Socially Engaged
1.0,1486919230.0,17:07:10,02/12/2017,2,1,7,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Home,4.66938E+18,Organic Search,Not Socially Engaged
1.0,1500753272.0,19:54:32,07/22/2017,2,1,0,0,,0,desktop,false,not available in demo dataset,Netherlands,EMEA,Home,9.43097E+18,Direct,Not Socially Engaged
1.0,1472953695.0,01:48:15,09/03/2016,2,1,11,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,8.79597E+18,Direct,Not Socially Engaged
1.0,1486960489.0,04:34:49,02/12/2017,2,1,12,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,Page Unavailable,2.26469E+18,Referral,Not Socially Engaged
2.0,1486889844.0,08:57:24,02/12/2017,2,0,14,0,/,Chrome,desktop,false,Mountain View,United States,North America,Page Unavailable,2.49991E+18,Referral,Not Socially Engaged
1.0,1472933978.0,20:19:38,09/03/2016,2,1,7,0,,Chrome,mobile,true,not available in demo dataset,France,EMEA,Category Unavailable,8.98183E+18,Direct,Not Socially Engaged
3.0,1472936352.0,20:59:12,09/03/2016,2,0,36,0,/,Chrome,desktop,false,San Jose,United States,North America,Men's-T-Shirts,6.09846E+18,Referral,Not Socially Engaged
124.0,1472947815.0,00:10:15,09/03/2016,2,0,14,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google,,,
2.0,1472951605.0,01:13:25,09/03/2016,2,0,1584,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,8.60877E+18,Organic Search,Not Socially Engaged
5.0,1472969640.0,06:14:00,09/03/2016,2,0,203,0,,Chrome,mobile,true,London,United Kingdom,EMEA,Shopping Cart,3.38661E+18,Organic Search,Not Socially Engaged
5.0,1486936638.0,21:57:18,02/12/2017,2,0,695,0,,Android Webview,tablet,true,not available in demo dataset,Venezuela,,Shopping Cart,8.20452E+18,Organic Search,Not Socially Engaged
8.0,1500766331.0,23:32:11,07/22/2017,2,0,10,0,,Chrome,desktop,false,London,Canada,North America,Shopping Cart,4.90321E+18,Organic Search,Not Socially Engaged
16.0,1500747223.0,18:13:43,07/22/2017,2,0,66,0,/analytics/web/,Chrome,desktop,false,London,Canada,North America,Shopping Cart,8.44517E+18,Referral,Not Socially Engaged
1.0,1472934952.0,20:35:52,09/03/2016,2,1,14,0,/analytics/web/,Chrome,desktop,false,Sao Paulo,Brazil,South America,The Google Merchandise Store - Log In,6.81428E+18,Referral,Not Socially Engaged
7.0,1486935891.0,21:44:51,02/12/2017,2,0,5,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,5.80777E+17,Direct,Not Socially Engaged
18.0,1486949516.0,01:31:56,02/12/2017,2,0,12,0,,Chrome,desktop,false,(not set),Singapore,APAC,The Google Merchandise Store - Log In,3.61534E+17,Organic Search,Not Socially Engaged
8.0,1486952361.0,02:19:21,02/12/2017,2,0,6,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,5.80777E+17,Direct,Not Socially Engaged
9.0,1500789992.0,06:06:32,07/22/2017,2,0,8,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,7.65057E+18,Referral,Not Socially Engaged
2.0,1500750857.0,19:14:17,07/22/2017,2,0,0,0,,Chrome,mobile,true,San Mateo,United States,North America,The Google Merchandise Store - Log In,4.80807E+18,Direct,Not Socially Engaged
10.0,1472960565.0,03:42:45,09/03/2016,2,0,1563,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,5.07145E+18,Organic Search,Not Socially Engaged
1.0,1472952677.0,01:31:17,09/03/2016,2,1,47,0,,Safari,desktop,false,not available in demo dataset,Canada,North America,The Google Merchandise Store - Log In,7.07029E+18,Direct,Not Socially Engaged
1.0,1500774854.0,01:54:14,07/22/2017,2,1,50,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,3.29298E+18,Organic Search,Not Socially Engaged
8.0,1500738440.0,15:47:20,07/22/2017,2,0,12,0,/analytics/web/,Chrome,desktop,false,Sofia,Bulgaria,,Store search results,7.35693E+18,Referral,Not Socially Engaged
2.0,1486969692.0,07:08:12,02/12/2017,2,0,979,0,,Chrome,desktop,false,Singapore,Singapore,APAC,Store search results,3.46916E+18,Affiliates,Not Socially Engaged
7.0,1500767831.0,23:57:11,07/22/2017,2,0,1204,0,,Android Webview,tablet,true,not available in demo dataset,United States,North America,Store search results,7.5829E+18,Direct,Not Socially Engaged
2.0,1500753152.0,19:52:32,07/22/2017,2,0,11,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Store search results,3.4467E+18,Organic Search,Not Socially Engaged
2.0,1500785363.0,04:49:23,07/22/2017,2,0,55,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Bags | Google Merchandise Store,9.18176E+17,Display,Not Socially Engaged
1.0,1486892669.0,09:44:29,02/12/2017,2,1,41,0,,Safari,mobile,true,not available in demo dataset,Italy,EMEA,Bags | Google Merchandise Store,6.83605E+17,Organic Search,Not Socially Engaged
2.0,1500745972.0,17:52:52,07/22/2017,2,0,43,0,,Chrome,desktop,false,Bogota,Colombia,,Bags | Google Merchandise Store,3.48552E+18,Direct,Not Socially Engaged
1.0,1500778760.0,02:59:20,07/22/2017,2,1,27,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Bags | Google Merchandise Store,5.83901E+18,Organic Search,Not Socially Engaged
4.0,1472910942.0,13:55:42,09/03/2016,2,0,583,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Bags,9.0831E+18,Direct,Not Socially Engaged
1.0,1500713157.0,08:45:57,07/22/2017,2,1,8,0,,Safari,mobile,true,London,United Kingdom,EMEA,Bags | Google Merchandise Store,9.85315E+17,Organic Search,Not Socially Engaged
1.0,1472955092.0,02:11:32,09/03/2016,2,1,24,0,,Safari (in-app),tablet,true,Bangkok,Thailand,,Bags,4.46804E+18,Direct,Not Socially Engaged
2.0,1472904832.0,12:13:52,09/03/2016,2,0,1123,0,,Chrome,mobile,true,not available in demo dataset,Indonesia,APAC,Office,,,
3.0,1472969578.0,06:12:58,09/03/2016,2,0,1640,0,,Chrome,mobile,true,not available in demo dataset,Indonesia,APAC,Office,,,
2.0,1472885725.0,07:00:56,09/03/2016,2,0,51,0,,Chrome,tablet,true,not available in demo dataset,Japan,APAC,Office,1.88187E+17,Direct,Not Socially Engaged
1.0,1500733969.0,14:32:49,07/22/2017,2,1,76,0,,Safari,mobile,true,not available in demo dataset,Mexico,Central America,Apparel | Google Merchandise Store,6.37068E+18,Organic Search,Not Socially Engaged
1.0,1500755855.0,20:37:35,07/22/2017,2,1,10,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Apparel | Google Merchandise Store,6.15826E+18,Organic Search,Not Socially Engaged
2.0,1500739809.0,16:10:09,07/22/2017,2,0,39,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Apparel | Google Merchandise Store,6.99517E+18,Organic Search,Not Socially Engaged
5.0,1500789314.0,05:55:14,07/22/2017,2,0,7,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Apparel | Google Merchandise Store,5.97805E+17,Organic Search,Not Socially Engaged
1.0,1472890693.0,08:18:13,09/03/2016,2,1,65,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Drinkware,2.916E+18,Direct,Not Socially Engaged
1.0,1472887831.0,07:30:31,09/03/2016,2,1,62,0,,Safari,mobile,true,not available in demo dataset,Bulgaria,,Drinkware,8.02041E+17,Organic Search,Not Socially Engaged
1.0,1500768802.0,00:13:22,07/22/2017,2,1,52,0,,Safari,mobile,true,Perth,Australia,APAC,Drinkware | Google Merchandise Store,4.19828E+18,Organic Search,Not Socially Engaged
1.0,1500745602.0,17:46:42,07/22/2017,2,1,39,0,,Chrome,mobile,true,Los Angeles,United States,North America,Accessories | Google Merchandise Store,9.20415E+18,Organic Search,Not Socially Engaged
1.0,1486960704.0,04:38:24,02/12/2017,2,1,70,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Accessories | Google Merchandise Store,5.73258E+17,Organic Search,Not Socially Engaged
1.0,1500734288.0,14:38:08,07/22/2017,2,1,31,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Electronics | Google Merchandise Store,5.65227E+18,Organic Search,Not Socially Engaged
1.0,1500736216.0,15:10:16,07/22/2017,2,1,9,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Electronics | Google Merchandise Store,3.11681E+18,Direct,Not Socially Engaged
1.0,1486965748.0,06:02:28,02/12/2017,2,1,69,0,,Chrome,tablet,true,not available in demo dataset,United States,North America,Electronics | Google Merchandise Store,6.37352E+17,Organic Search,Not Socially Engaged
2.0,1472914099.0,14:48:19,09/03/2016,2,0,732,0,,Firefox,mobile,true,Sydney,Australia,APAC,Electronics,,,
2.0,1500726548.0,12:29:08,07/22/2017,2,0,87,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Electronics | Google Merchandise Store,3.23642E+18,Organic Search,Not Socially Engaged
1.0,1500760886.0,22:01:26,07/22/2017,2,1,39,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Electronics | Google Merchandise Store,6.51404E+18,Direct,Not Socially Engaged
4.0,1472933018.0,20:03:38,09/03/2016,2,0,31,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Electronics,,,
4.0,1486915384.0,16:03:04,02/12/2017,2,0,28,0,/,Chrome,desktop,false,(not set),United States,North America,Electronics | Google Merchandise Store,2.84841E+18,Referral,Not Socially Engaged
2.0,1486896070.0,10:41:10,02/12/2017,2,0,836,0,/permissions/using-the-logo.html,Chrome,mobile,true,not available in demo dataset,United States,North America,Electronics | Google Merchandise Store,4.8149E+18,Referral,Not Socially Engaged
1.0,1472938951.0,21:42:31,09/03/2016,2,1,10,0,/corp/google.com/ap-fixit-q3-2016/prizes,Chrome,desktop,false,Mountain View,United States,North America,Fruit Games,8.89181E+18,Referral,Not Socially Engaged
1.0,1486896268.0,10:44:28,02/12/2017,2,1,15,0,,Coc Coc,desktop,false,not available in demo dataset,Vietnam,,Pet | Accessories | Google Merchandise Store,4.49158E+16,Direct,Not Socially Engaged
1.0,1486924056.0,18:27:36,02/12/2017,2,1,35,0,,Chrome,desktop,false,not available in demo dataset,Bangladesh,,Headgear | Apparel | Google Merchandise Store,9.27716E+18,Organic Search,Not Socially Engaged
1.0,1500759647.0,21:40:47,07/22/2017,2,1,41,0,,Chrome,desktop,false,not available in demo dataset,Ukraine,,Backpacks | Bags | Google Merchandise Store,5.01404E+18,Organic Search,Not Socially Engaged
1.0,1486933096.0,20:58:16,02/12/2017,2,1,102,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Google | Shop by Brand | Google Merchandise Store,1.83294E+18,Direct,Not Socially Engaged
1.0,1500748958.0,18:42:38,07/22/2017,2,1,20,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,2.68037E+18,Organic Search,Not Socially Engaged
1.0,1500780861.0,03:34:21,07/22/2017,2,1,126,0,,Chrome,mobile,true,not available in demo dataset,Philippines,,YouTube | Shop by Brand | Google Merchandise Store,3.95567E+18,Organic Search,Not Socially Engaged
1.0,1486919369.0,17:09:29,02/12/2017,2,1,144,0,,Chrome,mobile,true,Dublin,Ireland,EMEA,YouTube | Shop by Brand | Google Merchandise Store,4.99962E+18,Direct,Not Socially Engaged
1.0,1486905127.0,13:12:07,02/12/2017,2,1,58,0,,Chrome,desktop,false,not available in demo dataset,Belgium,EMEA,YouTube | Shop by Brand | Google Merchandise Store,4.10063E+17,Organic Search,Not Socially Engaged
1.0,1500771880.0,01:04:40,07/22/2017,2,1,38,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,9.85629E+18,Organic Search,Not Socially Engaged
1.0,1500711319.0,08:15:19,07/22/2017,2,1,6,0,,Safari,tablet,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,4.06678E+17,Organic Search,Not Socially Engaged
1.0,1500786903.0,05:15:03,07/22/2017,2,1,24,0,,Chrome,mobile,true,not available in demo dataset,Mexico,Central America,YouTube | Shop by Brand | Google Merchandise Store,1.83284E+18,Organic Search,Not Socially Engaged
1.0,1486929332.0,19:55:32,02/12/2017,2,1,74,0,,Chrome,desktop,false,not available in demo dataset,Poland,EMEA,YouTube | Shop by Brand | Google Merchandise Store,8.65703E+18,Organic Search,Not Socially Engaged
1.0,1486936366.0,21:52:46,02/12/2017,2,1,56,0,,Safari,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,5.39187E+17,Organic Search,Not Socially Engaged
1.0,1500720444.0,10:47:24,07/22/2017,2,1,22,0,/analytics/web/,Chrome,desktop,false,London,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,1.20272E+18,Referral,Not Socially Engaged
1.0,1486924158.0,18:29:18,02/12/2017,2,1,52,0,,Safari,desktop,false,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,2.98297E+18,Organic Search,Not Socially Engaged
1.0,1500707615.0,07:13:35,07/22/2017,2,1,18,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,2.51331E+18,Organic Search,Not Socially Engaged
1.0,1486916381.0,16:19:41,02/12/2017,2,1,26,0,,Chrome,desktop,false,not available in demo dataset,Cyprus,,YouTube | Shop by Brand | Google Merchandise Store,2.53719E+17,Organic Search,Not Socially Engaged
1.0,1500709374.0,07:42:54,07/22/2017,2,1,19,0,,Chrome,desktop,false,Bengaluru,India,APAC,YouTube | Shop by Brand | Google Merchandise Store,9.62092E+17,Organic Search,Not Socially Engaged
10.0,1486913839.0,15:37:19,02/12/2017,2,0,10,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,5.48377E+18,Organic Search,Not Socially Engaged
1.0,1500750207.0,19:03:27,07/22/2017,2,1,18,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,2.85628E+18,Organic Search,Not Socially Engaged
1.0,1500760872.0,22:01:12,07/22/2017,2,1,34,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,5.11336E+18,Organic Search,Not Socially Engaged
1.0,1486949593.0,01:33:13,02/12/2017,2,1,13,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,1.75681E+18,Organic Search,Not Socially Engaged
3.0,1500718504.0,10:15:04,07/22/2017,2,0,7,0,,Chrome,desktop,false,not available in demo dataset,Bulgaria,,YouTube | Shop by Brand | Google Merchandise Store,7.07335E+18,Organic Search,Not Socially Engaged
1.0,1500788514.0,05:41:54,07/22/2017,2,1,11,0,,Chrome,mobile,true,San Jose,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,6.46506E+18,Organic Search,Not Socially Engaged
1.0,1486960333.0,04:32:13,02/12/2017,2,1,81,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,3.07323E+16,Organic Search,Not Socially Engaged
1.0,1500729651.0,13:20:51,07/22/2017,2,1,37,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,5.33454E+18,Organic Search,Not Socially Engaged
1.0,1500732611.0,14:10:11,07/22/2017,2,1,24,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,9.2977E+18,Direct,Not Socially Engaged
1.0,1486909063.0,14:17:43,02/12/2017,2,1,53,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,YouTube | Shop by Brand | Google Merchandise Store,7.15168E+18,Organic Search,Not Socially Engaged
1.0,1486928645.0,19:44:05,02/12/2017,2,1,52,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,6.07495E+18,Organic Search,Not Socially Engaged
1.0,1486902211.0,12:23:31,02/12/2017,2,1,9,0,,Chrome,mobile,true,not available in demo dataset,Slovakia,,YouTube | Shop by Brand | Google Merchandise Store,3.66227E+18,Organic Search,Not Socially Engaged
1.0,1486901728.0,12:15:28,02/12/2017,2,1,31,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,YouTube | Shop by Brand | Google Merchandise Store,8.97968E+18,Organic Search,Not Socially Engaged
1.0,1486953608.0,02:40:08,02/12/2017,2,1,20,0,,Safari,mobile,true,not available in demo dataset,Canada,North America,YouTube | Shop by Brand | Google Merchandise Store,9.3169E+17,Organic Search,Not Socially Engaged
1.0,1500776961.0,02:29:21,07/22/2017,2,1,11,0,,Safari,mobile,true,not available in demo dataset,Canada,North America,YouTube | Shop by Brand | Google Merchandise Store,1.04178E+18,Organic Search,Not Socially Engaged
1.0,1486905440.0,13:17:20,02/12/2017,2,1,42,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,1.67235E+18,Organic Search,Not Socially Engaged
1.0,1500773269.0,01:27:49,07/22/2017,2,1,15,0,,Chrome,mobile,true,Washington,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,3.75334E+18,Organic Search,Not Socially Engaged
1.0,1486909405.0,14:23:25,02/12/2017,2,1,12,0,,Internet Explorer,desktop,false,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,9.49786E+18,Organic Search,Not Socially Engaged
1.0,1500771517.0,00:58:37,07/22/2017,2,1,8,0,,Safari,mobile,true,Perth,Australia,APAC,YouTube | Shop by Brand | Google Merchandise Store,1.72686E+18,Organic Search,Not Socially Engaged
1.0,1500726656.0,12:30:56,07/22/2017,2,1,3,0,,Safari,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,9.89287E+18,Organic Search,Not Socially Engaged
1.0,1486967682.0,06:34:42,02/12/2017,2,1,10,0,,Safari,tablet,true,not available in demo dataset,Australia,APAC,YouTube | Shop by Brand | Google Merchandise Store,6.25101E+18,Organic Search,Not Socially Engaged
1.0,1500714552.0,09:09:12,07/22/2017,2,1,32,0,,Safari,mobile,true,London,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,8.03896E+18,Organic Search,Not Socially Engaged
1.0,1500769466.0,00:24:26,07/22/2017,2,1,30,0,,Chrome,desktop,false,not available in demo dataset,Mexico,Central America,YouTube | Shop by Brand | Google Merchandise Store,9.91928E+17,Organic Search,Not Socially Engaged
1.0,1500758296.0,21:18:16,07/22/2017,2,1,27,0,,Chrome,mobile,true,not available in demo dataset,Canada,North America,YouTube | Shop by Brand | Google Merchandise Store,2.23895E+18,Organic Search,Not Socially Engaged
9.0,1500740303.0,16:18:23,07/22/2017,2,0,176,0,,Chrome,desktop,false,Sofia,Bulgaria,,YouTube | Shop by Brand | Google Merchandise Store,7.35693E+18,Organic Search,Not Socially Engaged
1.0,1486972005.0,07:46:45,02/12/2017,2,1,13,0,,Safari,mobile,true,not available in demo dataset,Qatar,,YouTube | Shop by Brand | Google Merchandise Store,7.87761E+18,Organic Search,Not Socially Engaged
1.0,1500707255.0,07:07:35,07/22/2017,2,1,36,0,,Safari,mobile,true,Hong Kong,Hong Kong,,YouTube | Shop by Brand | Google Merchandise Store,9.26427E+17,Organic Search,Not Socially Engaged
1.0,1500792340.0,06:45:40,07/22/2017,2,1,18,0,,Safari,mobile,true,Sydney,Australia,APAC,YouTube | Shop by Brand | Google Merchandise Store,4.86979E+18,Organic Search,Not Socially Engaged
14.0,1500786469.0,05:07:49,07/22/2017,2,0,16,0,,Chrome,desktop,false,Sofia,Bulgaria,,YouTube | Shop by Brand | Google Merchandise Store,6.43523E+18,Organic Search,Not Socially Engaged
